TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %
180.0,45.0,30.0,182.25,9.75,192.0,1070.25,70.0
180.0,45.0,40.0,155.25,-10.25,145.0,1117.25,70.0
200.0,50.0,10.0,113.0,-63.5,49.5,1138.0,70.0
200.0,50.0,20.0,86.0,-92.0,-6.0,1193.5,70.0
200.0,50.0,30.0,59.0,-120.5,-61.5,1249.0,60.0
200.0,50.0,40.0,32.0,-149.0,-117.0,1304.5,60.0
40.0,10.0,10.0,-291.5,-263.0,-554.5,912.5,30.0
40.0,10.0,20.0,-308.5,-268.0,-576.5,934.5,20.0
40.0,10.0,30.0,-325.5,-232.5,-558.0,926.5,30.0
40.0,10.0,40.0,-342.5,-232.5,-575.0,943.5,30.0
60.0,15.0,10.0,125.5,168.75,294.25,365.75,80.0
60.0,15.0,20.0,120.5,155.25,275.75,384.25,80.0
60.0,15.0,30.0,115.5,141.75,257.25,402.75,80.0
60.0,15.0,40.0,110.5,128.25,238.75,421.25,80.0
80.0,20.0,10.0,234.0,287.0,521.0,386.0,80.0
80.0,20.0,20.0,217.0,282.0,499.0,408.0,80.0
80.0,20.0,30.0,200.0,277.0,477.0,430.0,80.0
80.0,20.0,40.0,183.0,272.0,455.0,452.0,80.0
100.0,25.0,10.0,186.75,200.25,387.0,685.5,70.0
100.0,25.0,20.0,159.75,181.75,341.5,731.0,60.0
100.0,25.0,30.0,132.75,163.25,296.0,776.5,60.0
100.0,25.0,40.0,118.25,144.75,263.0,822.0,60.0
120.0,30.0,10.0,230.0,-24.0,206.0,890.5,50.0
120.0,30.0,20.0,214.5,19.0,233.5,887.0,60.0
120.0,30.0,30.0,187.5,-4.5,183.0,937.5,60.0
120.0,30.0,40.0,160.5,-28.0,132.5,988.0,60.0
140.0,35.0,10.0,-13.0,-118.0,-131.0,789.0,60.0
140.0,35.0,20.0,-26.0,-141.5,-167.5,825.5,60.0
140.0,35.0,30.0,-53.0,-165.0,-218.0,876.0,60.0
140.0,35.0,40.0,-80.0,-188.5,-268.5,926.5,60.0
160.0,40.0,10.0,-28.0,-138.0,-166.0,918.0,70.0
160.0,40.0,20.0,44.0,-158.0,-114.0,886.0,70.0
160.0,40.0,30.0,49.0,-178.0,-129.0,921.0,70.0
160.0,40.0,40.0,34.0,-198.0,-164.0,956.0,70.0
180.0,45.0,10.0,-40.25,-92.25,-132.5,989.75,70.0
180.0,45.0,20.0,-60.25,-119.25,-179.5,1036.75,60.0
180.0,45.0,30.0,-80.25,-146.25,-226.5,1083.75,60.0
180.0,45.0,40.0,-55.75,-173.25,-229.0,1108.75,60.0
200.0,50.0,10.0,7.5,20.0,27.5,1140.0,70.0
200.0,50.0,20.0,-12.5,0.0,-12.5,1180.0,70.0
200.0,50.0,30.0,-32.5,-20.0,-52.5,1220.0,70.0
200.0,50.0,40.0,-52.5,-40.0,-92.5,1260.0,70.0
40.0,10.0,10.0,-164.0,-231.0,-395.0,896.5,30.0
40.0,10.0,20.0,-181.0,-241.0,-422.0,923.5,30.0
40.0,10.0,30.0,-198.0,-251.0,-449.0,950.5,30.0
40.0,10.0,40.0,-215.0,-261.0,-476.0,977.5,30.0
60.0,15.0,10.0,126.0,81.0,207.0,384.0,80.0
60.0,15.0,20.0,152.75,67.5,220.25,381.25,80.0
60.0,15.0,30.0,147.75,54.0,201.75,399.75,80.0
60.0,15.0,40.0,142.75,40.5,183.25,418.25,80.0
80.0,20.0,10.0,373.5,132.0,505.5,506.5,70.0
80.0,20.0,20.0,415.0,188.0,603.0,460.0,80.0
80.0,20.0,30.0,401.0,178.0,579.0,484.0,80.0
80.0,20.0,40.0,384.0,168.0,552.0,511.0,80.0
100.0,25.0,10.0,277.75,337.75,615.5,648.25,70.0
100.0,25.0,20.0,258.0,319.25,577.25,686.5,70.0
100.0,25.0,30.0,234.5,370.75,605.25,676.0,70.0
100.0,25.0,40.0,294.75,357.25,652.0,655.5,70.0
120.0,30.0,10.0,326.5,378.5,705.0,768.0,70.0
120.0,30.0,20.0,306.5,356.5,663.0,810.0,70.0
120.0,30.0,30.0,363.0,334.5,697.5,792.0,80.0
120.0,30.0,40.0,348.0,312.5,660.5,829.0,60.0
140.0,35.0,10.0,-7.5,86.75,79.25,900.75,70.0
140.0,35.0,20.0,-43.0,66.75,23.75,956.25,70.0
140.0,35.0,30.0,8.25,138.75,147.0,875.0,80.0
140.0,35.0,40.0,-17.0,123.75,106.75,915.25,70.0
160.0,40.0,10.0,-85.0,-36.0,-121.0,983.0,70.0
160.0,40.0,20.0,-112.0,-68.0,-180.0,1042.0,70.0
160.0,40.0,30.0,-139.0,-94.0,-233.0,1095.0,70.0
160.0,40.0,40.0,-166.0,-126.0,-292.0,1154.0,60.0
180.0,45.0,10.0,-156.75,35.5,-121.25,1111.25,70.0
180.0,45.0,20.0,-76.0,25.75,-50.25,1105.5,70.0
180.0,45.0,30.0,-96.0,-9.75,-105.75,1161.0,60.0
180.0,45.0,40.0,-93.5,-45.25,-138.75,1216.5,70.0
200.0,50.0,10.0,-325.0,21.5,-303.5,1278.5,60.0
200.0,50.0,20.0,-350.0,-7.0,-357.0,1332.0,60.0
200.0,50.0,30.0,-360.5,-35.5,-396.0,1371.0,60.0
200.0,50.0,40.0,-389.0,-64.0,-453.0,1428.0,60.0
40.0,10.0,10.0,-175.0,-268.0,-443.0,871.5,30.0
40.0,10.0,20.0,-183.5,-281.5,-465.0,893.5,30.0
40.0,10.0,30.0,-192.0,-295.0,-487.0,915.5,30.0
40.0,10.0,40.0,-200.5,-308.5,-509.0,937.5,30.0
60.0,15.0,10.0,54.75,131.5,186.25,437.75,60.0
60.0,15.0,20.0,68.5,113.0,181.5,450.75,70.0
60.0,15.0,30.0,46.5,94.5,141.0,491.25,70.0
60.0,15.0,40.0,24.5,76.0,100.5,531.75,60.0
80.0,20.0,10.0,71.5,213.5,285.0,587.0,70.0
80.0,20.0,20.0,94.0,243.0,337.0,557.0,70.0
80.0,20.0,30.0,70.5,233.0,303.5,590.5,70.0
80.0,20.0,40.0,47.0,284.0,331.0,573.0,70.0
100.0,25.0,10.0,259.25,300.25,559.5,704.25,60.0
100.0,25.0,20.0,227.25,281.75,509.0,754.75,60.0
100.0,25.0,30.0,195.25,263.25,458.5,805.25,60.0
100.0,25.0,40.0,164.0,317.5,481.5,798.5,70.0
120.0,30.0,10.0,155.0,146.0,301.0,861.5,60.0
120.0,30.0,20.0,130.0,110.5,240.5,922.0,50.0
120.0,30.0,30.0,105.0,75.0,180.0,982.5,50.0
120.0,30.0,40.0,80.0,39.5,119.5,1043.0,50.0
140.0,35.0,10.0,116.75,130.75,247.5,916.25,70.0
140.0,35.0,20.0,88.25,170.0,258.25,933.5,70.0
140.0,35.0,30.0,59.75,153.5,213.25,978.5,60.0
140.0,35.0,40.0,232.25,220.0,452.25,818.25,80.0
160.0,40.0,10.0,-71.5,18.5,-53.0,905.0,60.0
160.0,40.0,20.0,-95.0,14.0,-81.0,933.0,60.0
160.0,40.0,30.0,-118.5,-13.0,-131.5,983.5,60.0
160.0,40.0,40.0,-142.0,-28.0,-170.0,1022.0,60.0
180.0,45.0,10.0,-66.25,38.25,-28.0,975.25,70.0
180.0,45.0,20.0,-74.25,11.25,-63.0,1010.25,70.0
180.0,45.0,30.0,-78.75,-15.75,-94.5,1064.25,70.0
180.0,45.0,40.0,-2.0,-42.75,-44.75,1037.0,70.0
200.0,50.0,10.0,61.5,-66.0,-4.5,1167.0,80.0
200.0,50.0,20.0,38.0,43.5,81.5,1121.0,70.0
200.0,50.0,30.0,14.5,16.5,31.0,1171.5,60.0
200.0,50.0,40.0,-9.0,-10.5,-19.5,1222.0,60.0
40.0,10.0,10.0,-277.0,-172.0,-449.0,860.0,0.0
40.0,10.0,20.0,-275.0,-204.0,-479.0,895.5,0.0
40.0,10.0,30.0,-227.5,-195.0,-422.5,859.0,20.0
40.0,10.0,40.0,-241.0,-218.5,-459.5,896.0,20.0
60.0,15.0,10.0,122.25,201.0,323.25,495.0,60.0
60.0,15.0,20.0,95.25,173.0,268.25,550.0,50.0
60.0,15.0,30.0,117.0,141.0,258.0,568.5,50.0
60.0,15.0,40.0,98.5,159.75,258.25,575.75,50.0
80.0,20.0,10.0,110.0,149.5,259.5,585.5,70.0
80.0,20.0,20.0,83.0,121.0,204.0,641.0,60.0
80.0,20.0,30.0,112.5,92.5,205.0,664.0,60.0
80.0,20.0,40.0,94.0,64.0,158.0,711.0,60.0
100.0,25.0,10.0,293.75,181.5,475.25,663.5,70.0
100.0,25.0,20.0,340.0,223.0,563.0,605.75,80.0
100.0,25.0,30.0,330.0,204.5,534.5,634.25,80.0
100.0,25.0,40.0,320.0,186.0,506.0,662.75,80.0
120.0,30.0,10.0,364.0,372.5,736.5,780.0,70.0
120.0,30.0,20.0,487.0,364.0,851.0,727.0,80.0
120.0,30.0,30.0,477.0,340.5,817.5,760.5,80.0
120.0,30.0,40.0,467.0,317.0,784.0,794.0,80.0
140.0,35.0,10.0,144.5,92.0,236.5,852.0,90.0
140.0,35.0,20.0,121.0,150.25,271.25,834.75,90.0
140.0,35.0,30.0,184.25,131.75,316.0,807.5,80.0
140.0,35.0,40.0,165.75,113.25,279.0,844.5,80.0
160.0,40.0,10.0,12.0,52.0,64.0,950.0,80.0
160.0,40.0,20.0,-8.0,32.0,24.0,990.0,80.0
160.0,40.0,30.0,-28.0,12.0,-16.0,1030.0,70.0
160.0,40.0,40.0,54.0,-8.0,46.0,988.0,80.0
180.0,45.0,10.0,-107.25,124.5,17.25,1031.25,90.0
180.0,45.0,20.0,-135.75,109.5,-26.25,1074.75,90.0
180.0,45.0,30.0,-164.25,94.5,-69.75,1118.25,70.0
180.0,45.0,40.0,-192.75,79.5,-113.25,1161.75,60.0
200.0,50.0,10.0,20.0,45.5,65.5,1159.5,80.0
200.0,50.0,20.0,0.0,123.0,123.0,1164.5,80.0
200.0,50.0,30.0,-20.0,99.5,79.5,1208.0,80.0
200.0,50.0,40.0,-40.0,76.0,36.0,1251.5,70.0
40.0,10.0,10.0,-225.5,-274.0,-499.5,864.5,40.0
40.0,10.0,20.0,-230.5,-296.0,-526.5,891.5,40.0
40.0,10.0,30.0,-235.5,-318.0,-553.5,918.5,40.0
40.0,10.0,40.0,-240.5,-340.0,-580.5,945.5,30.0
60.0,15.0,10.0,112.5,53.25,165.75,461.25,80.0
60.0,15.0,20.0,98.0,26.25,124.25,502.75,60.0
60.0,15.0,30.0,81.75,-0.75,81.0,546.0,60.0
60.0,15.0,40.0,63.25,-27.75,35.5,591.5,60.0
80.0,20.0,10.0,141.5,181.0,322.5,535.5,70.0
80.0,20.0,20.0,123.0,164.0,287.0,571.0,70.0
80.0,20.0,30.0,104.5,140.5,245.0,613.0,60.0
80.0,20.0,40.0,157.0,117.0,274.0,610.0,70.0
100.0,25.0,10.0,112.75,237.75,350.5,658.25,80.0
100.0,25.0,20.0,89.25,219.25,308.5,700.25,70.0
100.0,25.0,30.0,144.5,200.75,345.25,688.5,80.0
100.0,25.0,40.0,126.0,266.0,392.0,666.75,70.0
120.0,30.0,10.0,151.5,247.0,398.5,758.0,60.0
120.0,30.0,20.0,196.0,228.5,424.5,747.0,70.0
120.0,30.0,30.0,174.0,210.0,384.0,787.5,70.0
120.0,30.0,40.0,152.0,191.5,343.5,828.0,60.0
140.0,35.0,10.0,169.0,221.75,390.75,839.5,70.0
140.0,35.0,20.0,142.0,189.75,331.75,898.5,70.0
140.0,35.0,30.0,115.0,157.75,272.75,957.5,70.0
140.0,35.0,40.0,88.0,125.75,213.75,1016.5,60.0
160.0,40.0,10.0,-55.5,78.5,23.0,917.0,70.0
160.0,40.0,20.0,-71.0,55.0,-16.0,976.0,70.0
160.0,40.0,30.0,-106.5,31.5,-75.0,1035.0,60.0
160.0,40.0,40.0,56.0,8.0,64.0,944.0,70.0
180.0,45.0,10.0,1.0,53.75,54.75,1061.25,70.0
180.0,45.0,20.0,57.25,131.0,188.25,988.5,90.0
180.0,45.0,30.0,35.25,129.75,165.0,1011.75,90.0
180.0,45.0,40.0,13.25,106.25,119.5,1057.25,90.0
200.0,50.0,10.0,-136.5,21.5,-115.0,1190.0,60.0
200.0,50.0,20.0,-81.0,-7.0,-88.0,1223.0,70.0
200.0,50.0,30.0,-111.5,-35.5,-147.0,1282.0,70.0
200.0,50.0,40.0,-23.0,-64.0,-87.0,1254.5,70.0
40.0,10.0,10.0,-331.0,-261.5,-592.5,903.5,20.0
40.0,10.0,20.0,-361.5,-281.5,-643.0,954.0,20.0
40.0,10.0,30.0,-392.0,-266.0,-658.0,977.0,10.0
40.0,10.0,40.0,-422.5,-281.0,-703.5,1022.5,10.0
60.0,15.0,10.0,58.5,76.5,135.0,474.0,60.0
60.0,15.0,20.0,31.5,61.5,93.0,516.0,60.0
60.0,15.0,30.0,4.5,54.0,58.5,558.0,60.0
60.0,15.0,40.0,34.75,39.0,73.75,558.5,70.0
80.0,20.0,10.0,82.5,333.5,416.0,531.0,70.0
80.0,20.0,20.0,59.0,315.0,374.0,573.0,70.0
80.0,20.0,30.0,148.0,296.5,444.5,533.5,80.0
80.0,20.0,40.0,148.0,278.0,426.0,562.0,80.0
100.0,25.0,10.0,199.25,353.75,553.0,658.25,90.0
100.0,25.0,20.0,226.75,343.75,570.5,664.5,90.0
100.0,25.0,30.0,203.25,348.25,551.5,696.0,90.0
100.0,25.0,40.0,179.75,334.75,514.5,733.0,80.0
120.0,30.0,10.0,245.0,174.0,419.0,887.5,70.0
120.0,30.0,20.0,258.0,245.0,503.0,895.0,80.0
120.0,30.0,30.0,234.0,226.5,460.5,937.5,70.0
120.0,30.0,40.0,202.0,208.0,410.0,988.0,70.0
140.0,35.0,10.0,120.25,259.75,380.0,855.5,70.0
140.0,35.0,20.0,163.0,255.25,418.25,834.75,70.0
140.0,35.0,30.0,143.0,236.75,379.75,873.25,70.0
140.0,35.0,40.0,140.5,218.25,358.75,911.75,70.0
160.0,40.0,10.0,98.5,346.0,444.5,827.5,90.0
160.0,40.0,20.0,95.0,336.0,431.0,861.0,90.0
160.0,40.0,30.0,71.5,346.0,417.5,894.5,90.0
160.0,40.0,40.0,48.0,336.0,384.0,928.0,90.0
180.0,45.0,10.0,203.25,22.5,225.75,960.0,80.0
180.0,45.0,20.0,188.25,18.0,206.25,1002.0,80.0
180.0,45.0,30.0,173.25,-9.0,164.25,1044.0,80.0
180.0,45.0,40.0,158.25,76.25,234.5,996.25,80.0
200.0,50.0,10.0,190.5,-95.5,95.0,1170.0,70.0
200.0,50.0,20.0,283.0,-118.5,164.5,1150.5,70.0
200.0,50.0,30.0,264.5,-149.0,115.5,1199.5,70.0
200.0,50.0,40.0,246.0,-179.5,66.5,1248.5,70.0
40.0,10.0,10.0,-283.0,-310.0,-593.0,998.0,40.0
40.0,10.0,20.0,-288.0,-318.5,-606.5,1011.5,40.0
40.0,10.0,30.0,-293.0,-327.0,-620.0,1025.0,30.0
40.0,10.0,40.0,-257.5,-335.5,-593.0,1003.5,40.0
60.0,15.0,10.0,82.25,30.0,112.25,401.5,80.0
60.0,15.0,20.0,72.25,16.5,88.75,425.0,80.0
60.0,15.0,30.0,62.25,3.0,65.25,448.5,80.0
60.0,15.0,40.0,52.25,-10.5,41.75,472.0,80.0
80.0,20.0,10.0,179.0,193.5,372.5,450.5,80.0
80.0,20.0,20.0,162.0,175.0,337.0,486.0,80.0
80.0,20.0,30.0,145.0,156.5,301.5,521.5,70.0
80.0,20.0,40.0,128.0,138.0,266.0,557.0,70.0
100.0,25.0,10.0,190.25,106.25,296.5,619.75,70.0
100.0,25.0,20.0,177.25,91.25,268.5,647.75,70.0
100.0,25.0,30.0,155.25,76.25,231.5,684.75,70.0
100.0,25.0,40.0,133.25,61.25,194.5,721.75,70.0
120.0,30.0,10.0,205.0,284.5,489.5,832.0,70.0
120.0,30.0,20.0,173.0,254.0,427.0,894.5,70.0
120.0,30.0,30.0,141.0,223.5,364.5,957.0,60.0
120.0,30.0,40.0,109.0,193.0,302.0,1019.5,60.0
140.0,35.0,10.0,102.75,39.5,142.25,857.0,60.0
140.0,35.0,20.0,74.25,16.0,90.25,909.0,60.0
140.0,35.0,30.0,45.75,-7.5,38.25,961.0,60.0
140.0,35.0,40.0,26.0,-27.5,-1.5,1000.75,60.0
160.0,40.0,10.0,-38.5,-60.0,-98.5,988.5,70.0
160.0,40.0,20.0,-54.0,-92.0,-146.0,1036.0,60.0
160.0,40.0,30.0,-76.5,-108.5,-185.0,1075.0,60.0
160.0,40.0,40.0,-112.0,-144.0,-256.0,1146.0,60.0
180.0,45.0,10.0,-70.0,27.5,-42.5,1111.25,70.0
180.0,45.0,20.0,-95.0,-8.0,-103.0,1171.75,60.0
180.0,45.0,30.0,-120.0,-43.5,-163.5,1232.25,60.0
180.0,45.0,40.0,-145.0,-79.0,-224.0,1292.75,60.0
200.0,50.0,10.0,-78.5,-94.5,-173.0,1285.5,60.0
200.0,50.0,20.0,-82.0,-126.5,-208.5,1346.0,60.0
200.0,50.0,30.0,-110.5,-158.5,-269.0,1406.5,60.0
200.0,50.0,40.0,-139.0,-165.5,-304.5,1467.0,50.0
40.0,10.0,10.0,-268.0,-198.0,-466.0,961.0,40.0
40.0,10.0,20.0,-278.0,-208.0,-486.0,981.0,30.0
40.0,10.0,30.0,-288.0,-218.0,-506.0,1001.0,30.0
40.0,10.0,40.0,-298.0,-228.0,-526.0,1021.0,30.0
60.0,15.0,10.0,94.0,178.75,272.75,422.5,70.0
60.0,15.0,20.0,75.5,148.25,223.75,471.5,70.0
60.0,15.0,30.0,57.0,117.75,174.75,520.5,70.0
60.0,15.0,40.0,40.75,152.0,192.75,520.5,70.0
80.0,20.0,10.0,216.5,395.5,612.0,604.0,60.0
80.0,20.0,20.0,191.0,420.0,611.0,619.0,70.0
80.0,20.0,30.0,215.5,405.0,620.5,620.5,70.0
80.0,20.0,40.0,202.0,451.0,653.0,609.0,80.0
100.0,25.0,10.0,212.75,415.25,628.0,663.25,70.0
100.0,25.0,20.0,189.25,458.0,647.25,656.5,80.0
100.0,25.0,30.0,232.0,508.75,740.75,590.5,90.0
100.0,25.0,40.0,284.75,503.75,788.5,555.25,90.0
120.0,30.0,10.0,225.5,220.0,445.5,771.0,60.0
120.0,30.0,20.0,202.0,253.0,455.0,781.0,70.0
120.0,30.0,30.0,178.5,312.0,490.5,762.0,70.0
120.0,30.0,40.0,236.5,295.0,531.5,736.0,80.0
140.0,35.0,10.0,181.25,46.75,228.0,911.25,70.0
140.0,35.0,20.0,154.25,14.75,169.0,970.25,50.0
140.0,35.0,30.0,127.25,81.75,209.0,947.75,60.0
140.0,35.0,40.0,100.25,51.25,151.5,1005.25,60.0
160.0,40.0,10.0,-75.5,-58.5,-134.0,1044.0,60.0
160.0,40.0,20.0,-111.0,-67.0,-178.0,1108.0,70.0
160.0,40.0,30.0,-59.0,-66.0,-125.0,1117.0,60.0
160.0,40.0,40.0,-86.0,-98.0,-184.0,1176.0,50.0
180.0,45.0,10.0,5.0,-115.0,-110.0,1070.75,60.0
180.0,45.0,20.0,-17.0,-140.0,-157.0,1117.75,60.0
180.0,45.0,30.0,-39.0,-165.0,-204.0,1164.75,60.0
180.0,45.0,40.0,-61.0,-190.0,-251.0,1211.75,60.0
200.0,50.0,10.0,-26.0,-5.0,-31.0,1111.0,70.0
200.0,50.0,20.0,-44.5,-25.0,-69.5,1149.5,70.0
200.0,50.0,30.0,-38.0,-45.0,-83.0,1188.0,70.0
200.0,50.0,40.0,-56.5,-65.0,-121.5,1226.5,70.0
40.0,10.0,10.0,-227.0,-279.5,-506.5,893.5,20.0
40.0,10.0,20.0,-245.5,-306.5,-552.0,939.0,20.0
40.0,10.0,30.0,-264.0,-333.5,-597.5,984.5,20.0
40.0,10.0,40.0,-282.5,-360.5,-643.0,1030.0,20.0
60.0,15.0,10.0,144.25,142.25,286.5,358.5,80.0
60.0,15.0,20.0,139.25,132.25,271.5,373.5,80.0
60.0,15.0,30.0,134.25,122.25,256.5,388.5,80.0
60.0,15.0,40.0,136.75,119.75,256.5,403.5,80.0
80.0,20.0,10.0,314.5,271.5,586.0,496.0,80.0
80.0,20.0,20.0,296.0,304.0,600.0,492.0,80.0
80.0,20.0,30.0,277.5,290.5,568.0,524.0,80.0
80.0,20.0,40.0,259.0,277.0,536.0,556.0,80.0
100.0,25.0,10.0,402.75,334.25,737.0,645.5,70.0
100.0,25.0,20.0,379.25,312.25,691.5,691.0,70.0
100.0,25.0,30.0,355.75,290.25,646.0,736.5,60.0
100.0,25.0,40.0,332.25,268.25,600.5,782.0,60.0
120.0,30.0,10.0,453.0,319.5,772.5,753.0,70.0
120.0,30.0,20.0,438.0,292.5,730.5,795.0,70.0
120.0,30.0,30.0,423.0,265.5,688.5,837.0,70.0
120.0,30.0,40.0,408.0,238.5,646.5,879.0,70.0
140.0,35.0,10.0,202.25,354.0,556.25,663.5,80.0
140.0,35.0,20.0,175.25,344.0,519.25,700.5,80.0
140.0,35.0,30.0,153.5,334.0,487.5,732.25,80.0
140.0,35.0,40.0,126.5,324.0,450.5,769.25,80.0
160.0,40.0,10.0,53.5,145.5,199.0,777.0,80.0
160.0,40.0,20.0,23.0,133.0,156.0,820.0,80.0
160.0,40.0,30.0,-7.5,114.5,107.0,869.0,70.0
160.0,40.0,40.0,-38.0,96.0,58.0,918.0,70.0
180.0,45.0,10.0,83.75,-21.25,62.5,1019.75,70.0
180.0,45.0,20.0,48.25,-22.5,25.75,1056.5,70.0
180.0,45.0,30.0,19.5,-49.5,-30.0,1112.25,70.0
180.0,45.0,40.0,-9.25,-61.25,-70.5,1152.75,70.0
200.0,50.0,10.0,71.5,-37.0,34.5,1155.5,80.0
200.0,50.0,20.0,61.0,-64.0,-3.0,1193.0,80.0
200.0,50.0,30.0,29.0,-91.0,-62.0,1252.0,80.0
200.0,50.0,40.0,-3.0,-118.0,-121.0,1311.0,70.0
40.0,10.0,10.0,-261.0,-256.0,-517.0,1013.5,20.0
40.0,10.0,20.0,-271.0,-293.5,-564.5,1061.0,10.0
40.0,10.0,30.0,-245.5,-291.5,-537.0,1046.5,20.0
40.0,10.0,40.0,-250.5,-322.0,-572.5,1082.0,10.0
60.0,15.0,10.0,69.75,123.5,193.25,467.5,60.0
60.0,15.0,20.0,42.75,100.0,142.75,518.0,60.0
60.0,15.0,30.0,15.75,76.5,92.25,568.5,60.0
60.0,15.0,40.0,-11.25,53.0,41.75,619.0,60.0
80.0,20.0,10.0,124.5,153.0,277.5,627.5,60.0
80.0,20.0,20.0,96.0,131.0,227.0,688.0,60.0
80.0,20.0,30.0,67.5,99.0,166.5,748.5,50.0
80.0,20.0,40.0,39.0,67.0,106.0,809.0,50.0
100.0,25.0,10.0,196.5,125.0,321.5,754.75,70.0
100.0,25.0,20.0,173.0,100.0,273.0,803.25,70.0
100.0,25.0,30.0,149.5,141.25,290.75,805.5,70.0
100.0,25.0,40.0,126.0,121.25,247.25,849.0,70.0
120.0,30.0,10.0,216.0,246.0,462.0,918.0,70.0
120.0,30.0,20.0,187.5,217.5,405.0,975.0,70.0
120.0,30.0,30.0,235.5,189.0,424.5,970.5,80.0
120.0,30.0,40.0,212.0,160.5,372.5,1022.5,70.0
140.0,35.0,10.0,52.0,207.25,259.25,845.0,90.0
140.0,35.0,20.0,20.0,192.25,212.25,892.0,90.0
140.0,35.0,30.0,-12.0,177.25,165.25,939.0,90.0
140.0,35.0,40.0,-44.0,162.25,118.25,986.0,80.0
160.0,40.0,10.0,38.0,142.0,180.0,990.0,90.0
160.0,40.0,20.0,6.0,142.0,148.0,1042.0,90.0
160.0,40.0,30.0,-26.0,122.0,96.0,1094.0,80.0
160.0,40.0,40.0,-58.0,102.0,44.0,1146.0,70.0
180.0,45.0,10.0,139.75,165.5,305.25,1083.0,90.0
180.0,45.0,20.0,142.0,142.0,284.0,1104.25,90.0
180.0,45.0,30.0,118.5,118.5,237.0,1151.25,90.0
180.0,45.0,40.0,95.0,95.0,190.0,1198.25,90.0
200.0,50.0,10.0,41.5,163.0,204.5,1223.0,90.0
200.0,50.0,20.0,13.0,136.0,149.0,1278.5,70.0
200.0,50.0,30.0,-15.5,109.0,93.5,1334.0,70.0
200.0,50.0,40.0,67.5,82.0,149.5,1325.5,80.0
40.0,10.0,10.0,-176.0,-230.5,-406.5,825.0,40.0
40.0,10.0,20.0,-189.5,-235.5,-425.0,843.5,40.0
40.0,10.0,30.0,-203.0,-240.5,-443.5,862.0,40.0
40.0,10.0,40.0,-216.5,-245.5,-462.0,880.5,40.0
60.0,15.0,10.0,183.75,152.75,336.5,360.25,70.0
60.0,15.0,20.0,170.25,130.75,301.0,395.75,70.0
60.0,15.0,30.0,156.75,108.75,265.5,431.25,70.0
60.0,15.0,40.0,143.25,86.75,230.0,466.75,70.0
80.0,20.0,10.0,158.5,106.5,265.0,508.0,70.0
80.0,20.0,20.0,143.0,98.0,241.0,542.0,70.0
80.0,20.0,30.0,124.5,79.5,204.0,579.0,70.0
80.0,20.0,40.0,106.0,61.0,167.0,616.0,70.0
100.0,25.0,10.0,128.0,215.5,343.5,714.0,70.0
100.0,25.0,20.0,96.0,188.5,284.5,773.0,60.0
100.0,25.0,30.0,64.0,161.5,225.5,832.0,60.0
100.0,25.0,40.0,32.0,134.5,166.5,891.0,50.0
120.0,30.0,10.0,80.0,190.0,270.0,877.5,50.0
120.0,30.0,20.0,55.0,158.0,213.0,934.5,50.0
120.0,30.0,30.0,30.0,126.0,156.0,991.5,50.0
120.0,30.0,40.0,5.0,94.0,99.0,1048.5,50.0
140.0,35.0,10.0,-25.0,-23.25,-48.25,940.75,60.0
140.0,35.0,20.0,-50.0,-55.25,-105.25,997.75,50.0
140.0,35.0,30.0,-75.0,-87.25,-162.25,1054.75,50.0
140.0,35.0,40.0,-100.0,-119.25,-219.25,1111.75,50.0
160.0,40.0,10.0,-15.5,101.0,85.5,868.5,80.0
160.0,40.0,20.0,-39.0,74.0,35.0,919.0,80.0
160.0,40.0,30.0,-62.5,47.0,-15.5,969.5,80.0
160.0,40.0,40.0,-86.0,20.0,-66.0,1020.0,80.0
180.0,45.0,10.0,1.0,-17.75,-16.75,997.75,60.0
180.0,45.0,20.0,-29.5,-37.75,-67.25,1048.25,60.0
180.0,45.0,30.0,-60.0,-23.25,-83.25,1086.75,70.0
180.0,45.0,40.0,-90.5,-46.75,-137.25,1140.75,60.0
200.0,50.0,10.0,163.0,-8.5,154.5,1070.5,90.0
200.0,50.0,20.0,136.0,-32.0,104.0,1121.0,90.0
200.0,50.0,30.0,109.0,-30.5,78.5,1171.5,90.0
200.0,50.0,40.0,82.0,57.5,139.5,1163.0,80.0
40.0,10.0,10.0,-234.5,-269.5,-504.0,979.5,20.0
40.0,10.0,20.0,-244.5,-259.0,-503.5,989.5,30.0
40.0,10.0,30.0,-254.5,-272.5,-527.0,1013.0,30.0
40.0,10.0,40.0,-264.5,-286.0,-550.5,1036.5,30.0
60.0,15.0,10.0,112.5,133.0,245.5,450.5,70.0
60.0,15.0,20.0,125.75,154.75,280.5,431.25,80.0
60.0,15.0,30.0,107.25,144.75,252.0,459.75,80.0
60.0,15.0,40.0,88.75,134.75,223.5,488.25,70.0
80.0,20.0,10.0,99.5,81.0,180.5,624.5,50.0
80.0,20.0,20.0,74.0,97.0,171.0,645.0,50.0
80.0,20.0,30.0,45.0,83.5,128.5,697.5,50.0
80.0,20.0,40.0,13.0,60.0,73.0,753.0,50.0
100.0,25.0,10.0,27.75,186.75,214.5,755.5,70.0
100.0,25.0,20.0,-0.75,159.75,159.0,811.0,60.0
100.0,25.0,30.0,-29.25,132.75,103.5,866.5,60.0
100.0,25.0,40.0,-57.75,177.0,119.25,863.25,60.0
